model,item_id,helper,score_mean,score_std,score_range,mean_similarity,std_similarity,min_similarity,max_similarity,n_reasonings
claude-sonnet-4-20250514,25,helper_b,1.1,0.5385164807134504,2.0,0.8515760451192894,0.033766676717666706,0.7895240802306611,0.9251676743853601,10
gemini-2.0-flash,01,helper_a,-1.0,0.0,0.0,0.8747073030421486,0.030782132413237177,0.7812776758891764,0.9355873819944411,10
gemini-2.0-flash,01,helper_b,3.0,0.0,0.0,0.8903528086621967,0.04363350440290855,0.8083700047809733,0.9711416261684117,10
gemini-2.0-flash,02,helper_a,-1.9,0.3,1.0,0.8524050637112928,0.039538294719439954,0.7837116141927956,0.9374895783944359,10
gemini-2.0-flash,02,helper_b,3.0,0.0,0.0,0.9004923475240769,0.04243428826021528,0.815857356359496,0.9660371666942792,10
gemini-2.0-flash,03,helper_a,-1.0,0.0,0.0,0.8250353040896778,0.0422516388154521,0.7416444404094231,0.9084008559079259,10
gemini-2.0-flash,03,helper_b,3.0,0.0,0.0,0.8267809999326187,0.041067353414654124,0.7464730934281882,0.9012688615370061,10
gemini-2.0-flash,04,helper_a,3.0,0.0,0.0,0.8858495567230065,0.02958123457559759,0.8306713642807474,0.9515585222413568,10
gemini-2.0-flash,04,helper_b,-2.2,0.39999999999999997,1.0,0.8743634657035629,0.04721468008274249,0.6998034595826057,0.96888354389998,10
gemini-2.0-flash,05,helper_a,2.8,0.39999999999999997,1.0,0.8338516465370879,0.03823151862208482,0.7626110769637549,0.9540035129513551,10
gemini-2.0-flash,05,helper_b,-2.3,0.45825756949558405,1.0,0.8620970207294121,0.032024901569671506,0.7744707879395133,0.9328218029961087,10
gemini-2.0-flash,06,helper_a,-2.0,0.0,0.0,0.8442259017652093,0.05595766987439231,0.6899065844205771,0.9226241454966851,10
gemini-2.0-flash,06,helper_b,0.4,0.66332495807108,2.0,0.8050189535968959,0.040848286083625,0.7164776220039434,0.8929960880840738,10
gemini-2.0-flash,07,helper_a,3.0,0.0,0.0,0.8704709444611053,0.029062633408113894,0.8045955952306073,0.9468956098171204,10
gemini-2.0-flash,07,helper_b,2.0,0.0,0.0,0.7934623320266825,0.052004277267390944,0.6584349053282499,0.8799093731936117,10
gemini-2.0-flash,08,helper_a,-2.9,0.3,1.0,0.8603062569582115,0.026631944616332198,0.8103458488068845,0.9153474212201369,10
gemini-2.0-flash,08,helper_b,-0.6,0.48989794855663565,1.0,0.8084226486153652,0.05642770307023612,0.6815457908393754,0.8930597571900643,10
gemini-2.0-flash,09,helper_a,-1.0,0.0,0.0,0.8069715443960975,0.0442296390580562,0.6705097418930727,0.8890979263913409,10
gemini-2.0-flash,09,helper_b,2.4,0.48989794855663565,1.0,0.8547590017100065,0.052614208172338556,0.7482561229268369,0.9301542966859723,10
gemini-2.0-flash,10,helper_a,2.9,0.3,1.0,0.8307023155802121,0.04755376510044684,0.7145530940343982,0.9013754246554208,10
gemini-2.0-flash,10,helper_b,-2.2,0.39999999999999997,1.0,0.8635967427002597,0.026239927560999965,0.7931743058679397,0.9173934300284222,10
gemini-2.0-flash,11,helper_a,-2.0,0.0,0.0,0.824604511538557,0.03566469436364904,0.7531374309788641,0.8932911931201003,10
gemini-2.0-flash,11,helper_b,3.0,0.0,0.0,0.903577341773286,0.040952159907400296,0.8015786138902598,0.9621795684851221,10
gemini-2.0-flash,12,helper_a,2.2,0.39999999999999997,1.0,0.8383958060711674,0.03368642423800168,0.780395884161671,0.9160854972537211,10
gemini-2.0-flash,12,helper_b,-2.0,0.0,0.0,0.8300962462014329,0.04678522278296748,0.7561792831526029,0.9135212821900885,10
gemini-2.0-flash,13,helper_a,-2.0,0.0,0.0,0.8747039629293015,0.040257785141607785,0.7766628688943791,0.9304208868603064,10
gemini-2.0-flash,13,helper_b,3.0,0.0,0.0,0.8497484492571327,0.04533421056346642,0.7603943957682023,0.9642160368080793,10
gemini-2.0-flash,15,helper_a,-2.0,0.0,0.0,0.8707102497623384,0.02833439600755779,0.804268088339115,0.9246452068698888,10
gemini-2.0-flash,15,helper_b,2.3,0.45825756949558405,1.0,0.833319656132394,0.04141149948455214,0.7463108775120001,0.9374104140947827,10
gemini-2.0-flash,16,helper_a,1.3,0.8999999999999999,3.0,0.818958146910962,0.04692348761025251,0.6499760112631655,0.915302985741044,10
gemini-2.0-flash,16,helper_b,-2.0,0.0,0.0,0.9046344150898452,0.023678796643074117,0.843762213308687,0.9465692913092224,10
gemini-2.0-flash,17,helper_a,-0.7,0.45825756949558405,1.0,0.8037923712123098,0.05814687022975087,0.6682653115161561,0.9145670731217712,10
gemini-2.0-flash,17,helper_b,0.2,0.4000000000000001,1.0,0.7967110397653531,0.05203197459187847,0.6677378732371548,0.8892454502197182,10
gemini-2.0-flash,18,helper_a,-3.0,0.0,0.0,0.8839108917600034,0.039177914692735495,0.7397679642282013,0.9433829349446581,10
gemini-2.0-flash,18,helper_b,3.0,0.0,0.0,0.9128709181127148,0.0326616015121363,0.8463154218783999,0.9711291344923775,10
gemini-2.0-flash,19,helper_a,-2.0,0.0,0.0,0.838532413668266,0.0410086353476692,0.7496805000678594,0.9109675676573212,10
gemini-2.0-flash,19,helper_b,2.3,0.45825756949558405,1.0,0.825599235855849,0.05120705579483777,0.68036086488433,0.9370852559450182,10
gemini-2.0-flash,20,helper_a,2.3,0.45825756949558405,1.0,0.8134993819564621,0.0470228356804296,0.72470284759395,0.9497314513162078,10
gemini-2.0-flash,20,helper_b,-3.0,0.0,0.0,0.8641399905323703,0.031105282679628594,0.7775181602242942,0.9399598725558791,10
gemini-2.0-flash,21,helper_a,3.0,0.0,0.0,0.8815762156911362,0.05679936617946704,0.7838566695421808,0.9610581358217015,10
gemini-2.0-flash,21,helper_b,-0.7,0.6403124237432849,2.0,0.7876993459733285,0.07082522644618018,0.6792799232033004,0.9234793136252174,10
gemini-2.0-flash,22,helper_a,-2.0,0.0,0.0,0.8897977891419971,0.022771940818817612,0.8279597421330828,0.9430331123692789,10
gemini-2.0-flash,22,helper_b,1.2,0.4,1.0,0.861057400313092,0.027389457136421363,0.7964153228692916,0.9138053327576087,10
gemini-2.0-flash,23,helper_a,2.0,0.0,0.0,0.8278834203600869,0.04879242605613474,0.7139539789987916,0.9173391780773287,10
gemini-2.0-flash,23,helper_b,-1.3,0.45825756949558405,1.0,0.8560679418178512,0.04197294626983595,0.7471067769624741,0.9303369397959732,10
gemini-2.0-flash,24,helper_a,-2.0,0.0,0.0,0.8771861336046538,0.037668280392248454,0.7693655756094252,0.9307736103985773,10
gemini-2.0-flash,24,helper_b,2.9,0.3,1.0,0.8976994826305904,0.026875247611042,0.8424242538705369,0.9474560470889664,10
gemini-2.0-flash,25,helper_a,0.7,1.004987562112089,3.0,0.7746896657947098,0.05643685916710177,0.6293535764201462,0.883790283321688,10
gemini-2.0-flash,25,helper_b,-2.0,0.0,0.0,0.7854330503986152,0.07181023374077775,0.598450102622501,0.9113389560286133,10
gemini-2.5-flash,01,helper_a,-3.0,0.0,0.0,0.8925027197745412,0.03555953221108696,0.8079943182043392,0.9482228301359109,10
gemini-2.5-flash,01,helper_b,3.0,0.0,0.0,0.8986600631864609,0.029732799791027078,0.8255376160858575,0.9474648656669457,10
gemini-2.5-flash,02,helper_a,-3.0,0.0,0.0,0.9060646786654433,0.027817372176653896,0.8408704955183411,0.9637352014443551,10
gemini-2.5-flash,02,helper_b,2.7,0.45825756949558405,1.0,0.9044832498189818,0.02975787446206868,0.8134725769478337,0.9441151555336246,10
gemini-2.5-flash,03,helper_a,-1.7,0.45825756949558394,1.0,0.8740437900400143,0.02880917003143299,0.7974840793637773,0.9341166392510406,10
gemini-2.5-flash,03,helper_b,3.0,0.0,0.0,0.8972488184181173,0.02012926823757721,0.8456239572187041,0.9357532830537096,10
gemini-2.5-flash,04,helper_a,2.9,0.3,1.0,0.8990463567161953,0.029582111001987682,0.8300401434901987,0.9493216927666979,10
gemini-2.5-flash,04,helper_b,-3.0,0.0,0.0,0.9059909156293808,0.04156458111484874,0.8048758561117415,0.9520913924511488,10
gemini-2.5-flash,05,helper_a,3.0,0.0,0.0,0.8385746864636985,0.05039247893083073,0.7231199590166001,0.936771905417064,10
gemini-2.5-flash,05,helper_b,-3.0,0.0,0.0,0.9005558662913214,0.022756929791707715,0.8510578175258705,0.9443124930908698,10
gemini-2.5-flash,06,helper_a,-3.0,0.0,0.0,0.8735679127961536,0.03427808718064653,0.7850689288484411,0.9380816222108214,10
gemini-2.5-flash,06,helper_b,-0.6,1.1135528725660044,4.0,0.8947386777381258,0.03475702787147364,0.8045143650626504,0.9524165128183962,10
gemini-2.5-flash,07,helper_a,3.0,0.0,0.0,0.9086888640835215,0.03293018975987148,0.8221694159631536,0.9546370814236703,10
gemini-2.5-flash,07,helper_b,-1.2,0.9797958971132713,3.0,0.8970347129543504,0.02111579096428047,0.8402408699397987,0.94061984329208,10
gemini-2.5-flash,08,helper_a,-3.0,0.0,0.0,0.8786058601432989,0.037000390220871246,0.7968429230185254,0.9484598378220139,10
gemini-2.5-flash,08,helper_b,-2.0,0.0,0.0,0.8819423248997471,0.022825718083063037,0.8275444973172389,0.9200024604252921,10
gemini-2.5-flash,09,helper_a,-1.9,0.3,1.0,0.8869841285776785,0.021535488391003683,0.838473251161506,0.9386022794813128,10
gemini-2.5-flash,09,helper_b,2.7,0.45825756949558405,1.0,0.8681661041059954,0.0383966181055741,0.7869249728177198,0.9434401832732046,10
gemini-2.5-flash,10,helper_a,2.9,0.3,1.0,0.866680202505091,0.03724504403296315,0.7791740272928948,0.9389163466772228,10
gemini-2.5-flash,10,helper_b,-3.0,0.0,0.0,0.9039882083054476,0.0320748771702966,0.8164517421367028,0.9502412242739946,10
gemini-2.5-flash,11,helper_a,-2.2,0.39999999999999997,1.0,0.8694043196329074,0.02665563433430435,0.824696875683368,0.9364460586254981,10
gemini-2.5-flash,11,helper_b,3.0,0.0,0.0,0.905626758683558,0.021130593300416674,0.8582704547961201,0.9537617351976095,10
gemini-2.5-flash,12,helper_a,2.8,0.39999999999999997,1.0,0.8801667774656757,0.04614511576159869,0.7668148438517725,0.946352034683703,10
gemini-2.5-flash,12,helper_b,-3.0,0.0,0.0,0.9118914044204863,0.019115563699069693,0.8587413055534824,0.9509897119157421,10
gemini-2.5-flash,13,helper_a,-3.0,0.0,0.0,0.9184563240280705,0.023905895428809942,0.8512101044683273,0.95492481534543,10
gemini-2.5-flash,13,helper_b,3.0,0.0,0.0,0.8948373978315931,0.029157236907840715,0.847583825381919,0.9517559002940281,10
gemini-2.5-flash,15,helper_a,-2.7,0.45825756949558405,1.0,0.9010287857943071,0.02132995769499228,0.8193881221192834,0.9400147341658008,10
gemini-2.5-flash,15,helper_b,2.7,0.6403124237432849,2.0,0.8821508124147339,0.03290698345509823,0.7895602550061257,0.9307235092344491,10
gemini-2.5-flash,16,helper_a,2.7,0.45825756949558405,1.0,0.923810427956228,0.017579116322159496,0.8883855361458075,0.9682141910088856,10
gemini-2.5-flash,16,helper_b,-3.0,0.0,0.0,0.9334509144741492,0.02698612883876591,0.8775831345829362,0.9785616648772969,10
gemini-2.5-flash,17,helper_a,-1.9,0.5385164807134505,2.0,0.8602412954082985,0.030910922148095404,0.7768538936006263,0.9118516472558861,10
gemini-2.5-flash,17,helper_b,-0.3,1.4177446878757824,5.0,0.8059090131741422,0.04800703468274545,0.6504229617935453,0.8918541395344106,10
gemini-2.5-flash,18,helper_a,-3.0,0.0,0.0,0.8947629307899294,0.025377083462707395,0.8491739927529535,0.9457088676310661,10
gemini-2.5-flash,18,helper_b,1.5,1.91049731745428,5.0,0.8683890288342208,0.03383934635463403,0.8000641618075253,0.93236635857248,10
gemini-2.5-flash,19,helper_a,-2.6,0.48989794855663565,1.0,0.8933684125300319,0.05399531928968111,0.7670880849748989,0.9648613007828318,10
gemini-2.5-flash,19,helper_b,1.0,1.8439088914585775,5.0,0.8518222284515108,0.03796910946250382,0.7670518249404783,0.9173675654681681,10
gemini-2.5-flash,20,helper_a,2.4,0.48989794855663565,1.0,0.8759671366949214,0.038380686874098464,0.7417716982416733,0.936144121371485,10
gemini-2.5-flash,20,helper_b,-3.0,0.0,0.0,0.8824853552025134,0.026796260249777645,0.8256267288023309,0.9293152327115284,10
gemini-2.5-flash,21,helper_a,2.5,0.5,1.0,0.8642459126719526,0.04930769959354088,0.7679735160531149,0.9510292074833152,10
gemini-2.5-flash,21,helper_b,-2.0,0.0,0.0,0.8594185048907264,0.04372923275553463,0.7566955164412512,0.9364895457885508,10
gemini-2.5-flash,22,helper_a,-3.0,0.0,0.0,0.89388012410986,0.033073803908475814,0.8256429090808209,0.9620602186720887,10
gemini-2.5-flash,22,helper_b,-0.6,0.8000000000000002,2.0,0.8969495241885498,0.026820028913771107,0.8375114465869631,0.9541841160638246,10
gemini-2.5-flash,23,helper_a,2.9,0.3,1.0,0.8631609249459309,0.0351865388209552,0.8085573472249667,0.9408946617491643,10
gemini-2.5-flash,23,helper_b,-2.8,0.39999999999999997,1.0,0.8987754830423624,0.03147736742452573,0.8122403112225867,0.947372383227103,10
gemini-2.5-flash,24,helper_a,-3.0,0.0,0.0,0.8767333041981675,0.04417148275613416,0.7747392284830877,0.9373225043437564,10
gemini-2.5-flash,24,helper_b,3.0,0.0,0.0,0.8981881135583083,0.02676478448207412,0.8333231116181757,0.9462543155890215,10
gemini-2.5-flash,25,helper_a,-3.0,0.0,0.0,0.9145279284247629,0.03557313854915944,0.8270427992115605,0.965643415915075,10
gemini-2.5-flash,25,helper_b,-0.3,2.1470910553583886,6.0,0.8690191062995685,0.03000930395677936,0.8068663911893235,0.933716693882907,10
gemini-2.5-pro,01,helper_a,-3.0,0.0,0.0,0.892695792652637,0.028082539263590504,0.8265019486748169,0.9380863169102864,10
gemini-2.5-pro,01,helper_b,3.0,0.0,0.0,0.8913839498565672,0.02819852877964446,0.8148932717473139,0.9572790518999225,10
gemini-2.5-pro,02,helper_a,-3.0,0.0,0.0,0.914644804923689,0.018654320289934266,0.86717320832272,0.9513432305348961,10
gemini-2.5-pro,02,helper_b,3.0,0.0,0.0,0.900113787017764,0.036418173784429096,0.8233650730498617,0.9680162519138878,10
gemini-2.5-pro,03,helper_a,-0.8,0.6000000000000001,2.0,0.8526748756216247,0.024026874682057605,0.7966285543124043,0.9045063865626288,10
gemini-2.5-pro,03,helper_b,3.0,0.0,0.0,0.8998669468353283,0.02722832282148378,0.831028689613402,0.9424584541263351,10
gemini-2.5-pro,04,helper_a,3.0,0.0,0.0,0.9006370358512102,0.021925134117190964,0.8470726425981961,0.940896818286225,10
gemini-2.5-pro,04,helper_b,-3.0,0.0,0.0,0.9241446471321875,0.02756237648295764,0.8603911735407545,0.9721052200869167,10
gemini-2.5-pro,05,helper_a,3.0,0.0,0.0,0.870374408273803,0.033275510073085275,0.7896027913054282,0.9363962848003576,10
gemini-2.5-pro,05,helper_b,-3.0,0.0,0.0,0.9242813238729904,0.023242041362606762,0.8499317026825891,0.9635397085234579,10
gemini-2.5-pro,06,helper_a,-2.9,0.3,1.0,0.910826000941738,0.02751924310590905,0.8470553526414547,0.9510034907772251,10
gemini-2.5-pro,06,helper_b,3.0,0.0,0.0,0.92222732979526,0.02024807979924004,0.8656414403539452,0.9543981028640186,10
gemini-2.5-pro,07,helper_a,3.0,0.0,0.0,0.8919302624142914,0.028451225519756224,0.802670552026555,0.944145433215663,10
gemini-2.5-pro,07,helper_b,2.4,0.66332495807108,2.0,0.8442041530125478,0.03578734926195108,0.7694674747972359,0.9074977996266907,10
gemini-2.5-pro,08,helper_a,-3.0,0.0,0.0,0.9105918861603663,0.02143357097738802,0.8632190820519171,0.9484471534895189,10
gemini-2.5-pro,08,helper_b,-2.3,0.45825756949558405,1.0,0.8916663879870774,0.024762476715349795,0.8341322533273053,0.9393636214219572,10
gemini-2.5-pro,09,helper_a,-2.1,0.3,1.0,0.8910858671020289,0.031441966634191854,0.8155374058287983,0.9441789546135099,10
gemini-2.5-pro,09,helper_b,3.0,0.0,0.0,0.8798945743033776,0.03124078710026148,0.8000598269453957,0.9449219507185892,10
gemini-2.5-pro,10,helper_a,3.0,0.0,0.0,0.8642119777169129,0.024755058144519646,0.806125946123735,0.9154064424405393,10
gemini-2.5-pro,10,helper_b,-2.9,0.3,1.0,0.9167613135841217,0.024045393417525887,0.8483399444023687,0.9529611153747556,10
gemini-2.5-pro,11,helper_a,-1.5,0.5,1.0,0.8667753067602599,0.025850552225504995,0.8144159062588359,0.9250767686498359,10
gemini-2.5-pro,11,helper_b,3.0,0.0,0.0,0.9377101954452908,0.014985248283372088,0.9093875700221195,0.9698950132629526,10
gemini-2.5-pro,12,helper_a,3.0,0.0,0.0,0.8965307669309281,0.022360470239387,0.8446167951153053,0.9529852214649149,10
gemini-2.5-pro,12,helper_b,-3.0,0.0,0.0,0.9133195241821872,0.017919828739565366,0.8634366579410547,0.9572826264578657,10
gemini-2.5-pro,13,helper_a,-3.0,0.0,0.0,0.9275720578034814,0.02528405677290508,0.8738543525555919,0.9691619921387526,10
gemini-2.5-pro,13,helper_b,3.0,0.0,0.0,0.8901822400048485,0.019229169606395917,0.8459310071667954,0.9394733459837136,10
gemini-2.5-pro,15,helper_a,-2.8,0.39999999999999997,1.0,0.8822802995858846,0.02877617535828011,0.798124607965615,0.9378566903360432,10
gemini-2.5-pro,15,helper_b,0.0,1.9493588689617927,5.0,0.8338060805141877,0.07635548218489907,0.6492515870769391,0.9291198753544108,10
gemini-2.5-pro,16,helper_a,3.0,0.0,0.0,0.9247991678971813,0.016698490978294473,0.8930971648713737,0.958421399403248,10
gemini-2.5-pro,16,helper_b,-3.0,0.0,0.0,0.919288823007814,0.026882623376335516,0.8456013788239919,0.9771549368111317,10
gemini-2.5-pro,17,helper_a,-2.2,0.39999999999999997,1.0,0.900386966810325,0.022818481157919204,0.8578858656228853,0.9412499976176211,10
gemini-2.5-pro,17,helper_b,-1.7,0.45825756949558394,1.0,0.8556102107158077,0.03374881876578108,0.7702115374199832,0.9158323203376657,10
gemini-2.5-pro,18,helper_a,-3.0,0.0,0.0,0.8879428160689343,0.033887174176534286,0.8203699688249833,0.9516486318128056,10
gemini-2.5-pro,18,helper_b,2.0,1.7888543819998317,5.0,0.847192721456953,0.05398635821131197,0.7484264845715919,0.9311460351821923,10
gemini-2.5-pro,19,helper_a,-2.8,0.39999999999999997,1.0,0.8265932129363199,0.05057537924931643,0.733356333639104,0.9279858261026597,10
gemini-2.5-pro,19,helper_b,1.8,1.6,4.0,0.8424014606981909,0.046557436664635445,0.7309168958043368,0.9233768424250727,10
gemini-2.5-pro,20,helper_a,3.0,0.0,0.0,0.866543774392836,0.0515596517610555,0.7345841503135826,0.944941758844745,10
gemini-2.5-pro,20,helper_b,-3.0,0.0,0.0,0.9012220589165527,0.023240502410149848,0.8536164622382233,0.9632372944314127,10
gemini-2.5-pro,21,helper_a,3.0,0.0,0.0,0.8957653307092132,0.025729411384687192,0.8461574146883888,0.94374144855795,10
gemini-2.5-pro,21,helper_b,-1.5,0.6708203932499369,2.0,0.863857128227443,0.03384378547514417,0.7915550092724565,0.9251262523013417,10
gemini-2.5-pro,22,helper_a,-3.0,0.0,0.0,0.9130029663139193,0.023359341375853878,0.8596174516467223,0.9583305060765047,10
gemini-2.5-pro,22,helper_b,2.1,0.5385164807134504,2.0,0.88359520244167,0.028472722609775236,0.8190709191736603,0.93359569723885,10
gemini-2.5-pro,23,helper_a,3.0,0.0,0.0,0.9113234660964057,0.029183227940489057,0.816266435440253,0.9634185471163639,10
gemini-2.5-pro,23,helper_b,-3.0,0.0,0.0,0.8867958437527591,0.026846995966284117,0.8240050166900772,0.945307447868059,10
gemini-2.5-pro,24,helper_a,-3.0,0.0,0.0,0.8956751349213375,0.03974678494066101,0.8150939816791326,0.9685555039031962,10
gemini-2.5-pro,24,helper_b,3.0,0.0,0.0,0.8946310202518257,0.02994809433706309,0.8380586127104626,0.9537890843355551,10
gemini-2.5-pro,25,helper_a,-3.0,0.0,0.0,0.9021174373829529,0.032698481080543323,0.8231336947027409,0.9462576063808477,10
gemini-2.5-pro,25,helper_b,3.0,0.0,0.0,0.901496218702371,0.03576531019067459,0.8120434683489834,0.9574146497551425,10
gpt-3.5-turbo-0125,01,helper_a,-2.2,0.39999999999999997,1.0,0.7779756753112798,0.05644189834490471,0.6033525229109419,0.8851736821492459,10
gpt-3.5-turbo-0125,01,helper_b,1.9,0.7,3.0,0.710339857873189,0.07656375723702671,0.577700697328516,0.8901030614992265,10
gpt-3.5-turbo-0125,02,helper_a,-2.0,0.0,0.0,0.8318887888718216,0.06023871241640084,0.7215774469075952,0.9332746163933874,10
gpt-3.5-turbo-0125,02,helper_b,2.0,0.0,0.0,0.8678817129206366,0.05325951446938698,0.7736669585871567,0.9463887659298121,10
gpt-3.5-turbo-0125,03,helper_a,2.2,0.39999999999999997,1.0,0.7728794732180864,0.05255094957716575,0.6615373958217892,0.9093103310167141,10
gpt-3.5-turbo-0125,03,helper_b,0.9,1.374772708486752,3.0,0.7322634396473752,0.08292668005706301,0.5755819794663536,0.9602563291375578,10
gpt-3.5-turbo-0125,04,helper_a,-2.4,0.66332495807108,2.0,0.7900636468282932,0.061759836009552094,0.6773663295360965,0.941533681187071,10
gpt-3.5-turbo-0125,04,helper_b,-2.1,0.3,1.0,0.7958272624322565,0.05558932253159505,0.6625101273886589,0.9437203808069784,10
gpt-3.5-turbo-0125,05,helper_a,1.3,1.004987562112089,3.0,0.7242486405780483,0.0720051004942209,0.5918496377888522,0.8672036719439504,10
gpt-3.5-turbo-0125,05,helper_b,-2.1,0.3,1.0,0.8314005851298916,0.054311760754391,0.7304950202029146,0.9283158325396679,10
gpt-3.5-turbo-0125,06,helper_a,-1.9,0.5385164807134504,2.0,0.7741519395887738,0.04709808321898849,0.6756067216114183,0.8684155121530549,10
gpt-3.5-turbo-0125,06,helper_b,-0.6,1.42828568570857,4.0,0.7262301363383707,0.06136877313521386,0.5999232991298893,0.8559375288221682,10
gpt-3.5-turbo-0125,07,helper_a,2.5,0.5,1.0,0.8060415612173337,0.0501920595944233,0.6903248717327979,0.8817984730454963,10
gpt-3.5-turbo-0125,07,helper_b,2.7,0.45825756949558405,1.0,0.8298875898659481,0.05195533526908209,0.7076882331427334,0.9434601735271009,10
gpt-3.5-turbo-0125,08,helper_a,-2.3,0.45825756949558405,1.0,0.8140599835370316,0.07512663854641959,0.5974388515334993,0.9405028209114996,10
gpt-3.5-turbo-0125,08,helper_b,2.2,0.39999999999999997,1.0,0.7709984883376941,0.05951753110512195,0.6164164761556964,0.8792678021042764,10
gpt-3.5-turbo-0125,09,helper_a,-1.5,0.5,1.0,0.7958531517847548,0.07185269270614768,0.6402311250773101,0.9424355092160863,10
gpt-3.5-turbo-0125,09,helper_b,1.4,0.9165151389911681,2.0,0.7589504828953759,0.06908146340532349,0.619122121395624,0.9451531255826219,10
gpt-3.5-turbo-0125,10,helper_a,2.0,0.0,0.0,0.7678911438509584,0.06576832110849101,0.6208892023470824,0.946809561183882,10
gpt-3.5-turbo-0125,10,helper_b,-1.4,0.48989794855663565,1.0,0.7419395998286027,0.07720310753818807,0.5759342714184553,0.9023344100878394,10
gpt-3.5-turbo-0125,11,helper_a,-1.9,0.3,1.0,0.7748754795452205,0.07510478606249449,0.5908915555611243,0.9021254016617173,10
gpt-3.5-turbo-0125,11,helper_b,2.5,0.5,1.0,0.8350280215115791,0.0482070768569788,0.7516059271920599,0.9314162703325476,10
gpt-3.5-turbo-0125,12,helper_a,1.5,1.02469507659596,3.0,0.7405559902590871,0.09809651274534144,0.45782571449564824,0.9590399239187818,10
gpt-3.5-turbo-0125,12,helper_b,-1.9,0.3,1.0,0.7765759250837185,0.060886554613645706,0.6439225907436485,0.9070637842668523,10
gpt-3.5-turbo-0125,13,helper_a,-2.1,0.3,1.0,0.7980604564516619,0.07715808002617769,0.6480793807424897,0.9550135981185848,10
gpt-3.5-turbo-0125,13,helper_b,2.6,0.48989794855663565,1.0,0.7629666984681042,0.08200193766604368,0.5822937870131024,0.9543612446439064,10
gpt-3.5-turbo-0125,15,helper_a,-1.1,0.3,1.0,0.6936828075672121,0.09312682109512116,0.5285309206211568,0.9334145114455021,10
gpt-3.5-turbo-0125,15,helper_b,2.0,0.0,0.0,0.81789363123721,0.05545088447848577,0.6934022225699181,0.9396848271548198,10
gpt-3.5-turbo-0125,16,helper_a,-1.6,0.8,2.0,0.7830596077278761,0.06254168488037411,0.65606710160348,0.9135860106387329,10
gpt-3.5-turbo-0125,16,helper_b,-2.3,0.45825756949558405,1.0,0.8406936731208009,0.06076588953204723,0.7156139907207111,0.9600194615866531,10
gpt-3.5-turbo-0125,17,helper_a,0.1,1.3,4.0,0.7203478356093247,0.10624375715638651,0.5175409989736866,0.8987770020548459,10
gpt-3.5-turbo-0125,17,helper_b,0.0,0.8944271909999159,4.0,0.6879289445438366,0.09779981848353919,0.4982643903744561,0.8312493983868565,10
gpt-3.5-turbo-0125,18,helper_a,-3.0,0.0,0.0,0.8120326718903013,0.06696224325678088,0.6574928977098146,0.9397961826044956,10
gpt-3.5-turbo-0125,18,helper_b,2.7,0.45825756949558405,1.0,0.8288952296206086,0.05025138654516519,0.6815300991791263,0.9307149235988772,10
gpt-3.5-turbo-0125,19,helper_a,0.1,0.30000000000000004,1.0,0.7221107356989639,0.06568775467815004,0.5846845677107672,0.9106640543592393,10
gpt-3.5-turbo-0125,19,helper_b,2.5,0.5,1.0,0.8447713106508936,0.049050589102030986,0.6975756621590092,0.9455102683245963,10
gpt-3.5-turbo-0125,20,helper_a,2.1,0.3,1.0,0.772937448870639,0.09992495023072727,0.5680172002918665,0.9245992396297561,10
gpt-3.5-turbo-0125,20,helper_b,-2.9,0.3,1.0,0.8195482236687437,0.05833272235430166,0.6933201358344196,0.9573357843641116,10
gpt-3.5-turbo-0125,21,helper_a,2.3,0.45825756949558405,1.0,0.8632433611768072,0.05055034640651049,0.7464971474345624,0.9477816218757308,10
gpt-3.5-turbo-0125,21,helper_b,-1.5,0.5,1.0,0.763830950133423,0.05411623518515053,0.6611723210125602,0.8799737416288935,10
gpt-3.5-turbo-0125,22,helper_a,-1.9,0.3,1.0,0.9050131993551468,0.03605309361366078,0.8039129741446728,0.9664106256603987,10
gpt-3.5-turbo-0125,22,helper_b,0.7,1.1,3.0,0.8358025694693899,0.04300751911714617,0.7500965250813727,0.953312009915047,10
gpt-3.5-turbo-0125,23,helper_a,2.1,0.8306623862918074,3.0,0.6978783225804096,0.1087630987443854,0.4350991767546729,0.9521449698889715,10
gpt-3.5-turbo-0125,23,helper_b,-0.9,0.7000000000000001,2.0,0.7751618047112387,0.05439623232119166,0.6348631058714911,0.8779905114641559,10
gpt-3.5-turbo-0125,24,helper_a,-1.1,0.3,1.0,0.8123875784685953,0.07589013858402886,0.6700808060477652,0.9585215648930038,10
gpt-3.5-turbo-0125,24,helper_b,2.8,0.39999999999999997,1.0,0.8216826052707148,0.05602343465990559,0.6632187689777805,0.9349962812779726,10
gpt-3.5-turbo-0125,25,helper_a,-1.6,0.66332495807108,2.0,0.6696797172784223,0.09567306173336212,0.4636194873827758,0.9167437942166152,10
gpt-3.5-turbo-0125,25,helper_b,-2.3,0.45825756949558405,1.0,0.7383730908312484,0.08000367884711218,0.6126243496867976,0.9029714123785583,10
gpt-4o,01,helper_a,-2.0,0.7745966692414834,3.0,0.8297591993554532,0.041626977286493366,0.7242891125515009,0.9088448833109568,10
gpt-4o,01,helper_b,2.2,0.39999999999999997,1.0,0.8300647200427905,0.047663220113044545,0.7403975633338391,0.9274289272930435,10
gpt-4o,02,helper_a,-2.0,0.0,0.0,0.786184549443961,0.048842498177512794,0.6486012244546308,0.8728517198099043,10
